lat,lon,hdop,sats,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
22.750167,75.896814,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.750157,75.896809,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.750146,75.896805,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.750136,75.896800,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.750125,75.896796,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.750115,75.896791,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.750104,75.896787,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.750094,75.896782,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.750083,75.896778,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.750073,75.896773,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.750062,75.896769,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.750052,75.896764,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.750041,75.896760,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.750031,75.896755,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.750020,75.896751,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.750010,75.896746,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.749999,75.896741,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.749989,75.896737,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.749978,75.896732,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.749967,75.896728,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.749957,75.896723,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.749946,75.896719,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.749935,75.896714,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.749925,75.896709,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.749914,75.896705,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.749903,75.896700,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.749893,75.896695,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.749882,75.896691,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.749871,75.896686,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.749860,75.896682,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.749850,75.896677,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.749839,75.896672,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.749828,75.896668,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.749817,75.896663,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.749807,75.896658,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.749796,75.896654,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.749785,75.896649,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.749774,75.896644,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.749763,75.896639,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.749752,75.896635,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.749741,75.896630,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.749731,75.896625,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.749720,75.896621,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.749709,75.896616,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.749698,75.896611,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.749687,75.896606,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.749676,75.896602,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.749665,75.896597,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.749654,75.896592,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.749643,75.896587,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.749632,75.896583,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.749621,75.896578,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.749610,75.896573,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.749599,75.896568,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.749588,75.896563,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.749577,75.896559,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.749566,75.896554,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.749555,75.896549,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.749544,75.896544,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.749532,75.896539,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.749521,75.896534,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.749510,75.896530,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.749499,75.896525,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.749488,75.896520,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.749477,75.896515,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.749466,75.896510,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.749454,75.896505,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.749443,75.896500,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.749432,75.896496,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.749421,75.896491,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.749409,75.896486,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.749398,75.896481,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.749387,75.896476,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.749376,75.896471,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.749364,75.896466,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.749353,75.896461,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.749342,75.896456,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.749330,75.896451,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.749319,75.896446,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.749308,75.896441,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.749296,75.896436,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.749285,75.896431,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.749274,75.896426,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.749262,75.896422,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.749251,75.896417,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.749239,75.896412,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.749228,75.896407,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.749216,75.896402,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.749205,75.896397,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.749193,75.896392,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.749182,75.896386,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.749170,75.896381,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.749159,75.896376,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.749147,75.896371,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.749136,75.896366,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.749124,75.896361,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.749113,75.896356,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.749101,75.896351,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.749090,75.896346,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.749078,75.896341,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.749066,75.896336,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.749055,75.896331,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.749043,75.896326,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.749031,75.896321,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.749020,75.896316,15.0,0,0.5,0.7,9.5,0.10,0.07,0.03
22.749008,75.896310,2.8,5,0.1,0.2,9.8,0.01,0.02,0.00
22.748996,75.896305,2.4,6,0.1,0.2,9.8,0.01,0.02,0.00
22.748985,75.896300,2.0,7,0.1,0.2,9.8,0.01,0.02,0.00
22.748973,75.896295,1.6,8,0.1,0.2,9.8,0.01,0.02,0.00
22.748961,75.896290,1.2,9,0.1,0.2,9.8,0.01,0.02,0.00
22.748950,75.896285,1.2,11,0.1,0.2,9.8,0.01,0.02,0.00
22.748938,75.896280,1.0,12,0.1,0.2,9.8,0.01,0.02,0.00
22.748926,75.896274,1.1,13,0.1,0.2,9.8,0.01,0.02,0.00
22.748914,75.896269,1.2,10,0.1,0.2,9.8,0.01,0.02,0.00
22.748902,75.896264,1.0,11,0.1,0.2,9.8,0.01,0.02,0.00
22.748891,75.896259,1.1,12,0.1,0.2,9.8,0.01,0.02,0.00
22.748879,75.896254,1.2,13,0.1,0.2,9.8,0.01,0.02,0.00
22.748867,75.896249,1.0,10,0.1,0.2,9.8,0.01,0.02,0.00
22.748855,75.896243,1.1,11,0.1,0.2,9.8,0.01,0.02,0.00
22.748843,75.896238,1.2,12,0.1,0.2,9.8,0.01,0.02,0.00
22.748832,75.896233,1.0,13,0.1,0.2,9.8,0.01,0.02,0.00
22.748820,75.896228,1.1,10,0.1,0.2,9.8,0.01,0.02,0.00
22.748808,75.896223,1.2,11,0.1,0.2,9.8,0.01,0.02,0.00
22.748796,75.896218,1.0,12,0.1,0.2,9.8,0.01,0.02,0.00
22.748785,75.896213,1.1,13,0.1,0.2,9.8,0.01,0.02,0.00
22.748773,75.896207,1.2,10,0.1,0.2,9.8,0.01,0.02,0.00
22.748761,75.896202,1.0,11,0.1,0.2,9.8,0.01,0.02,0.00
22.748750,75.896197,1.1,12,0.1,0.2,9.8,0.01,0.02,0.00
22.748738,75.896192,1.2,13,0.1,0.2,9.8,0.01,0.02,0.00
22.748726,75.896187,1.0,10,0.1,0.2,9.8,0.01,0.02,0.00
22.748715,75.896182,1.1,11,0.1,0.2,9.8,0.01,0.02,0.00
22.748703,75.896177,1.2,12,0.1,0.2,9.8,0.01,0.02,0.00
22.748691,75.896172,1.0,13,0.1,0.2,9.8,0.01,0.02,0.00
22.748680,75.896167,1.1,10,0.1,0.2,9.8,0.01,0.02,0.00
22.748668,75.896162,1.2,11,0.1,0.2,9.8,0.01,0.02,0.00
22.748657,75.896156,1.0,12,0.1,0.2,9.8,0.01,0.02,0.00
22.748645,75.896151,1.1,13,0.1,0.2,9.8,0.01,0.02,0.00
22.748634,75.896146,1.2,10,0.1,0.2,9.8,0.01,0.02,0.00
22.748622,75.896141,1.0,11,0.1,0.2,9.8,0.01,0.02,0.00
22.748611,75.896136,1.1,12,0.1,0.2,9.8,0.01,0.02,0.00
22.748599,75.896131,1.2,13,0.1,0.2,9.8,0.01,0.02,0.00
22.748587,75.896126,1.0,10,0.1,0.2,9.8,0.01,0.02,0.00
22.748576,75.896121,1.1,11,0.1,0.2,9.8,0.01,0.02,0.00
22.748564,75.896116,1.2,12,0.1,0.2,9.8,0.01,0.02,0.00
22.748553,75.896111,1.0,13,0.1,0.2,9.8,0.01,0.02,0.00
22.748541,75.896106,1.1,10,0.1,0.2,9.8,0.01,0.02,0.00
22.748529,75.896101,1.2,11,0.1,0.2,9.8,0.01,0.02,0.00
22.748518,75.896096,1.0,12,0.1,0.2,9.8,0.01,0.02,0.00
22.748506,75.896091,1.1,13,0.1,0.2,9.8,0.01,0.02,0.00
22.748494,75.896085,1.2,10,0.1,0.2,9.8,0.01,0.02,0.00
22.748483,75.896080,1.0,11,0.1,0.2,9.8,0.01,0.02,0.00
22.748471,75.896075,1.1,12,0.1,0.2,9.8,0.01,0.02,0.00
22.748459,75.896070,1.2,13,0.1,0.2,9.8,0.01,0.02,0.00
22.748448,75.896065,1.0,10,0.1,0.2,9.8,0.01,0.02,0.00
22.748436,75.896060,1.1,11,0.1,0.2,9.8,0.01,0.02,0.00
22.748424,75.896055,1.2,12,0.1,0.2,9.8,0.01,0.02,0.00
22.748412,75.896049,1.0,13,0.1,0.2,9.8,0.01,0.02,0.00
22.748401,75.896044,1.1,10,0.1,0.2,9.8,0.01,0.02,0.00
22.748389,75.896039,1.2,11,0.1,0.2,9.8,0.01,0.02,0.00
22.748377,75.896034,1.0,12,0.1,0.2,9.8,0.01,0.02,0.00
22.748365,75.896029,1.1,13,0.1,0.2,9.8,0.01,0.02,0.00
22.748353,75.896024,1.2,10,0.1,0.2,9.8,0.01,0.02,0.00
22.748342,75.896018,1.0,11,0.1,0.2,9.8,0.01,0.02,0.00
22.748330,75.896013,1.1,12,0.1,0.2,9.8,0.01,0.02,0.00
22.748318,75.896008,1.2,13,0.1,0.2,9.8,0.01,0.02,0.00
22.748306,75.896003,1.0,10,0.1,0.2,9.8,0.01,0.02,0.00
22.748294,75.895998,1.1,11,0.1,0.2,9.8,0.01,0.02,0.00
22.748283,75.895993,1.2,12,0.1,0.2,9.8,0.01,0.02,0.00
22.748271,75.895987,1.0,13,0.1,0.2,9.8,0.01,0.02,0.00
22.748259,75.895982,1.1,10,0.1,0.2,9.8,0.01,0.02,0.00
22.748248,75.895977,1.2,11,0.1,0.2,9.8,0.01,0.02,0.00
22.748236,75.895972,1.0,12,0.1,0.2,9.8,0.01,0.02,0.00
22.748224,75.895967,1.1,13,0.1,0.2,9.8,0.01,0.02,0.00
22.748213,75.895962,1.2,10,0.1,0.2,9.8,0.01,0.02,0.00
22.748201,75.895957,1.0,11,0.1,0.2,9.8,0.01,0.02,0.00
22.748189,75.895952,1.1,12,0.1,0.2,9.8,0.01,0.02,0.00
22.748178,75.895947,1.2,13,0.1,0.2,9.8,0.01,0.02,0.00
22.748166,75.895942,1.0,10,0.1,0.2,9.8,0.01,0.02,0.00
22.748155,75.895937,1.1,11,0.1,0.2,9.8,0.01,0.02,0.00
22.748143,75.895931,1.2,12,0.1,0.2,9.8,0.01,0.02,0.00
22.748132,75.895926,1.0,13,0.1,0.2,9.8,0.01,0.02,0.00
22.748120,75.895921,1.1,10,0.1,0.2,9.8,0.01,0.02,0.00
22.748108,75.895916,1.2,11,0.1,0.2,9.8,0.01,0.02,0.00
22.748097,75.895911,1.0,12,0.1,0.2,9.8,0.01,0.02,0.00
22.748085,75.895906,1.1,13,0.1,0.2,9.8,0.01,0.02,0.00
22.748074,75.895901,1.2,10,0.1,0.2,9.8,0.01,0.02,0.00
22.748062,75.895896,1.0,11,0.1,0.2,9.8,0.01,0.02,0.00
22.748051,75.895891,1.1,12,0.1,0.2,9.8,0.01,0.02,0.00
22.748039,75.895886,1.2,13,0.1,0.2,9.8,0.01,0.02,0.00
22.748027,75.895881,1.0,10,0.1,0.2,9.8,0.01,0.02,0.00
22.748016,75.895876,1.1,11,0.1,0.2,9.8,0.01,0.02,0.00
22.748004,75.895871,1.2,12,0.1,0.2,9.8,0.01,0.02,0.00
22.747993,75.895865,1.0,13,0.1,0.2,9.8,0.01,0.02,0.00
22.747981,75.895860,1.1,10,0.1,0.2,9.8,0.01,0.02,0.00
22.747969,75.895855,1.2,11,0.1,0.2,9.8,0.01,0.02,0.00
22.747957,75.895850,1.0,12,0.1,0.2,9.8,0.01,0.02,0.00
22.747946,75.895845,1.1,13,0.1,0.2,9.8,0.01,0.02,0.00
22.747934,75.895840,1.2,10,0.1,0.2,9.8,0.01,0.02,0.00
22.747922,75.895835,1.0,11,0.1,0.2,9.8,0.01,0.02,0.00
22.747910,75.895830,1.1,12,0.1,0.2,9.8,0.01,0.02,0.00
22.747899,75.895824,1.2,13,0.1,0.2,9.8,0.01,0.02,0.00
22.747887,75.895819,1.0,10,0.1,0.2,9.8,0.01,0.02,0.00
22.747875,75.895814,1.1,11,0.1,0.2,9.8,0.01,0.02,0.00
22.747863,75.895809,1.2,12,0.1,0.2,9.8,0.01,0.02,0.00
22.747851,75.895804,1.0,13,0.1,0.2,9.8,0.01,0.02,0.00
22.747840,75.895799,1.1,10,0.1,0.2,9.8,0.01,0.02,0.00
22.747828,75.895793,1.2,11,0.1,0.2,9.8,0.01,0.02,0.00
22.747816,75.895788,1.0,12,0.1,0.2,9.8,0.01,0.02,0.00
22.747804,75.895783,1.1,13,0.1,0.2,9.8,0.01,0.02,0.00
22.747793,75.895778,1.2,10,0.1,0.2,9.8,0.01,0.02,0.00
22.747781,75.895773,1.0,11,0.1,0.2,9.8,0.01,0.02,0.00
22.747769,75.895768,1.1,12,0.1,0.2,9.8,0.01,0.02,0.00
22.747757,75.895762,1.2,13,0.1,0.2,9.8,0.01,0.02,0.00
22.747746,75.895757,1.0,10,0.1,0.2,9.8,0.01,0.02,0.00
22.747734,75.895752,1.1,11,0.1,0.2,9.8,0.01,0.02,0.00
22.747722,75.895747,1.2,12,0.1,0.2,9.8,0.01,0.02,0.00
22.747711,75.895742,1.0,13,0.1,0.2,9.8,0.01,0.02,0.00
22.747699,75.895737,1.1,10,0.1,0.2,9.8,0.01,0.02,0.00
22.747687,75.895732,1.2,11,0.1,0.2,9.8,0.01,0.02,0.00
22.747676,75.895727,1.0,12,0.1,0.2,9.8,0.01,0.02,0.00
22.747664,75.895722,1.1,13,0.1,0.2,9.8,0.01,0.02,0.00
22.747653,75.895717,1.2,10,0.1,0.2,9.8,0.01,0.02,0.00
22.747641,75.895711,1.0,11,0.1,0.2,9.8,0.01,0.02,0.00
22.747629,75.895706,1.1,12,0.1,0.2,9.8,0.01,0.02,0.00
22.747618,75.895701,1.2,13,0.1,0.2,9.8,0.01,0.02,0.00
22.747606,75.895696,1.0,10,0.1,0.2,9.8,0.01,0.02,0.00
22.747595,75.895691,1.1,11,0.1,0.2,9.8,0.01,0.02,0.00
22.747583,75.895686,1.2,12,0.1,0.2,9.8,0.01,0.02,0.00
22.747572,75.895681,1.0,13,0.1,0.2,9.8,0.01,0.02,0.00
22.747560,75.895676,1.1,10,0.1,0.2,9.8,0.01,0.02,0.00
22.747549,75.895671,1.2,11,0.1,0.2,9.8,0.01,0.02,0.00
22.747537,75.895666,1.0,12,0.1,0.2,9.8,0.01,0.02,0.00
22.747525,75.895661,1.1,13,0.1,0.2,9.8,0.01,0.02,0.00
22.747514,75.895656,1.2,10,0.1,0.2,9.8,0.01,0.02,0.00
22.747502,75.895651,1.0,11,0.1,0.2,9.8,0.01,0.02,0.00
22.747491,75.895646,1.1,12,0.1,0.2,9.8,0.01,0.02,0.00
22.747479,75.895640,1.2,13,0.1,0.2,9.8,0.01,0.02,0.00
22.747467,75.895635,1.0,10,0.1,0.2,9.8,0.01,0.02,0.00
22.747456,75.895630,1.1,11,0.1,0.2,9.8,0.01,0.02,0.00
22.747444,75.895625,1.2,12,0.1,0.2,9.8,0.01,0.02,0.00
22.747432,75.895620,1.0,13,0.1,0.2,9.8,0.01,0.02,0.00
22.747420,75.895615,1.1,10,0.1,0.2,9.8,0.01,0.02,0.00
22.747409,75.895610,1.2,11,0.1,0.2,9.8,0.01,0.02,0.00
22.747397,75.895604,1.0,12,0.1,0.2,9.8,0.01,0.02,0.00
22.747385,75.895599,1.1,13,0.1,0.2,9.8,0.01,0.02,0.00
22.747373,75.895594,1.2,10,0.1,0.2,9.8,0.01,0.02,0.00
22.747361,75.895589,1.0,11,0.1,0.2,9.8,0.01,0.02,0.00
22.747350,75.895584,1.1,12,0.1,0.2,9.8,0.01,0.02,0.00
22.747338,75.895579,1.2,13,0.1,0.2,9.8,0.01,0.02,0.00
22.747326,75.895573,1.0,10,0.1,0.2,9.8,0.01,0.02,0.00
22.747314,75.895568,1.1,11,0.1,0.2,9.8,0.01,0.02,0.00
22.747302,75.895563,1.2,12,0.1,0.2,9.8,0.01,0.02,0.00
22.747291,75.895558,1.0,13,0.1,0.2,9.8,0.01,0.02,0.00
22.747279,75.895553,1.1,10,0.1,0.2,9.8,0.01,0.02,0.00
22.747267,75.895548,1.2,11,0.1,0.2,9.8,0.01,0.02,0.00
22.747255,75.895543,1.0,12,0.1,0.2,9.8,0.01,0.02,0.00
22.747244,75.895537,1.1,13,0.1,0.2,9.8,0.01,0.02,0.00
22.747232,75.895532,1.2,10,0.1,0.2,9.8,0.01,0.02,0.00
22.747220,75.895527,1.0,11,0.1,0.2,9.8,0.01,0.02,0.00
22.747209,75.895522,1.1,12,0.1,0.2,9.8,0.01,0.02,0.00
22.747197,75.895517,1.2,13,0.1,0.2,9.8,0.01,0.02,0.00
22.747185,75.895512,1.0,10,0.1,0.2,9.8,0.01,0.02,0.00
22.747174,75.895507,1.1,11,0.1,0.2,9.8,0.01,0.02,0.00
22.747162,75.895502,1.2,12,0.1,0.2,9.8,0.01,0.02,0.00
22.747151,75.895497,1.0,13,0.1,0.2,9.8,0.01,0.02,0.00
22.747139,75.895492,1.1,10,0.1,0.2,9.8,0.01,0.02,0.00
22.747127,75.895486,1.2,11,0.1,0.2,9.8,0.01,0.02,0.00
22.747116,75.895481,1.0,12,0.1,0.2,9.8,0.01,0.02,0.00
22.747104,75.895476,1.1,13,0.1,0.2,9.8,0.01,0.02,0.00
22.747093,75.895471,1.2,10,0.1,0.2,9.8,0.01,0.02,0.00
22.747081,75.895466,1.0,11,0.1,0.2,9.8,0.01,0.02,0.00
22.747070,75.895461,1.1,12,0.1,0.2,9.8,0.01,0.02,0.00
22.747058,75.895456,1.2,13,0.1,0.2,9.8,0.01,0.02,0.00
22.747047,75.895451,1.0,10,0.1,0.2,9.8,0.01,0.02,0.00
22.747035,75.895446,1.1,11,0.1,0.2,9.8,0.01,0.02,0.00
22.747023,75.895441,1.2,12,0.1,0.2,9.8,0.01,0.02,0.00
22.747012,75.895436,1.0,13,0.1,0.2,9.8,0.01,0.02,0.00
22.747000,75.895431,1.1,10,0.1,0.2,9.8,0.01,0.02,0.00
22.746989,75.895426,1.2,11,0.1,0.2,9.8,0.01,0.02,0.00
22.746977,75.895421,1.0,12,0.1,0.2,9.8,0.01,0.02,0.00
22.746965,75.895415,1.1,13,0.1,0.2,9.8,0.01,0.02,0.00
22.746954,75.895410,1.2,10,0.1,0.2,9.8,0.01,0.02,0.00
22.746942,75.895405,1.0,11,0.1,0.2,9.8,0.01,0.02,0.00
22.746930,75.895400,1.1,12,0.1,0.2,9.8,0.01,0.02,0.00
22.746918,75.895395,1.2,13,0.1,0.2,9.8,0.01,0.02,0.00
22.746907,75.895390,1.0,10,0.1,0.2,9.8,0.01,0.02,0.00
22.746895,75.895385,1.1,11,0.1,0.2,9.8,0.01,0.02,0.00
22.746883,75.895379,1.2,12,0.1,0.2,9.8,0.01,0.02,0.00
22.746871,75.895374,1.0,13,0.1,0.2,9.8,0.01,0.02,0.00
22.746860,75.895369,1.1,10,0.1,0.2,9.8,0.01,0.02,0.00
22.746848,75.895364,1.2,11,0.1,0.2,9.8,0.01,0.02,0.00
22.746836,75.895359,1.0,12,0.1,0.2,9.8,0.01,0.02,0.00
22.746824,75.895354,1.1,13,0.1,0.2,9.8,0.01,0.02,0.00
22.746812,75.895348,1.2,10,0.1,0.2,9.8,0.01,0.02,0.00
22.746801,75.895343,1.0,11,0.1,0.2,9.8,0.01,0.02,0.00
22.746789,75.895338,1.1,12,0.1,0.2,9.8,0.01,0.02,0.00
22.746777,75.895333,1.2,13,0.1,0.2,9.8,0.01,0.02,0.00
22.746765,75.895328,1.0,10,0.1,0.2,9.8,0.01,0.02,0.00
22.746754,75.895323,1.1,11,0.1,0.2,9.8,0.01,0.02,0.00
22.746742,75.895318,1.2,12,0.1,0.2,9.8,0.01,0.02,0.00
22.746730,75.895312,1.0,13,0.1,0.2,9.8,0.01,0.02,0.00
22.746718,75.895307,1.1,10,0.1,0.2,9.8,0.01,0.02,0.00
22.746707,75.895302,1.2,11,0.1,0.2,9.8,0.01,0.02,0.00
22.746695,75.895297,1.0,12,0.1,0.2,9.8,0.01,0.02,0.00
22.746683,75.895292,1.1,13,0.1,0.2,9.8,0.01,0.02,0.00
